"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000005483",781.36972369381,-0.103671850174797,0.305131189375185,-0.339761564155683,0.734036095116934,0.901099109658261
"ENSG00000005486",204.057733638742,-1.07529533208533,0.422391657208951,-2.54573051747895,0.0109049336786288,0.229008174919113
"ENSG00000005513",17.5613851116263,-0.236892140802817,0.93213685324815,-0.254138799444885,0.799388329492917,NA
"ENSG00000005700",329.287474038088,-0.575894595949087,0.375345769021399,-1.53430421621791,0.124954828983174,0.537903785219758
"ENSG00000005801",237.873168133705,0.440682104421746,0.488141018868758,0.902776221189123,0.36664467377764,0.728017018825444
"ENSG00000005810",242.620972106669,0.687146437463217,0.289111825826862,2.37674967289205,0.017465936732482,0.284106851000808
"ENSG00000005812",39.8351625324566,-0.158464536620953,0.524775326857356,-0.301966438799487,0.762677647339873,NA
"ENSG00000005844",0.775364561862746,-3.40935117623327,4.7785641942372,-0.713467693987421,0.475556397135156,NA
"ENSG00000005882",67.7471149248539,-0.133805249876173,0.911806162443481,-0.146747472640016,0.883331346444314,0.963173078098681
"ENSG00000005884",39.6946909971607,-1.38429503646733,1.18624180008656,-1.16695857148712,0.243227100448736,NA
"ENSG00000005889",111.194396612883,-0.116297545011035,0.519482980645634,-0.223871713499633,0.822857126477681,0.939937973311434
"ENSG00000005893",408.039402584365,-0.165092151618956,0.417122364177289,-0.39578830050164,0.692261208406188,0.882325979977986
"ENSG00000005961",34.9443904932205,0.279881879789489,0.939804192895686,0.297808715799754,0.765849161988554,NA
"ENSG00000005981",0.279429495610513,-0.27072000354672,8.82667873314074,-0.030670653337622,0.975532195391314,NA
"ENSG00000006007",523.326476121741,0.287117160298258,0.366471303169812,0.783464238031255,0.433354546320093,0.760628007476543
"ENSG00000006015",265.397437911337,-0.458023924017168,0.371896496490066,-1.23158977925301,0.218102360814783,0.62459708229254
"ENSG00000006016",234.127013726801,-2.29330654818186,1.60678823611248,-1.42726122623997,0.15350461236153,0.569477675526456
"ENSG00000006025",30.3536447307688,-0.1801543903003,0.61112225542535,-0.294792717334291,0.768152230077316,NA
"ENSG00000006042",1340.41512442316,-1.37862993016206,0.692429815012864,-1.9910031316841,0.0464805429559839,0.395652815657829
"ENSG00000006047",15.4184076013971,0.50287289953302,0.678804009241389,0.740821934883702,0.458801413556122,NA
"ENSG00000006062",13.2722665338092,-0.507519354939568,0.560782297546299,-0.905020285341061,0.365454640634284,NA
"ENSG00000006071",1.21879632398107,3.13903909178017,2.1838581186655,1.4373823395168,0.150609384096107,NA
"ENSG00000006116",0.413901273383545,-0.559252929818812,3.53380900293933,-0.158257825862586,0.874253639359907,NA
"ENSG00000006118",169.12815244389,-0.817445765993997,0.513006370316574,-1.59344174515719,0.111061127112684,0.521199449617144
"ENSG00000006125",501.201251227083,0.0934515231176256,0.333787959101309,0.279972720913105,0.779498433827087,0.922946627956294
"ENSG00000006128",4.47801071073775,0.785275048232623,2.04527397002223,0.383946141075706,0.701018366765903,NA
